sourceId,referenceTime,accumulated(precipitation_amount)(mm),timeOffset,timeResolution,timeSeriesId,performanceCategory,exposureCategory,qualityCode
sn4780:0,2016-08-20T06:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T07:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T08:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T09:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T10:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T11:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T12:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T13:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T14:00:00.000Z,290.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T15:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T16:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T17:00:00.000Z,290.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T18:00:00.000Z,290.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T19:00:00.000Z,290.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T20:00:00.000Z,290.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T21:00:00.000Z,290.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T22:00:00.000Z,290.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T23:00:00.000Z,292.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T00:00:00.000Z,293.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T01:00:00.000Z,294.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T02:00:00.000Z,294.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T03:00:00.000Z,294.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T04:00:00.000Z,294.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T05:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T06:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T07:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T08:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T09:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T10:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T11:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T12:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T13:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T14:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T15:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T16:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T17:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T18:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T19:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T20:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T21:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T22:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-21T23:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T00:00:00.000Z,294.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T01:00:00.000Z,294.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T02:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T03:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T04:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T05:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T06:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T07:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T08:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T09:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T10:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T11:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T12:00:00.000Z,294.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T13:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T14:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T15:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T16:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T17:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T18:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T19:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T20:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T21:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T22:00:00.000Z,294.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-22T23:00:00.000Z,294.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T00:00:00.000Z,294.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T01:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T02:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T03:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T04:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T05:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T06:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T07:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T08:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T09:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T10:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T11:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T12:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T13:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T14:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T15:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T16:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T17:00:00.000Z,294.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T18:00:00.000Z,294.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T19:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T20:00:00.000Z,294.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T21:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T22:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-23T23:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T00:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T01:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T02:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T03:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T04:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T05:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T06:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T07:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T08:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T09:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T10:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T11:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T12:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T13:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T14:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T15:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T16:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T17:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T18:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T19:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T20:00:00.000Z,294.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T21:00:00.000Z,294.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T22:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-24T23:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T00:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T01:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T02:00:00.000Z,294.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T03:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T04:00:00.000Z,294.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T05:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T06:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T07:00:00.000Z,294.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T08:00:00.000Z,294.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T09:00:00.000Z,295.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T10:00:00.000Z,295.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T11:00:00.000Z,295.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T12:00:00.000Z,295.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T13:00:00.000Z,295.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T14:00:00.000Z,295.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T15:00:00.000Z,298.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T16:00:00.000Z,299.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T17:00:00.000Z,299.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T18:00:00.000Z,299.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T19:00:00.000Z,299.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T20:00:00.000Z,299.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T21:00:00.000Z,299.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T22:00:00.000Z,299.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-25T23:00:00.000Z,299.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T00:00:00.000Z,299.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T01:00:00.000Z,299.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T02:00:00.000Z,299.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T03:00:00.000Z,300.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T04:00:00.000Z,301.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T05:00:00.000Z,307.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T06:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T07:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T08:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T09:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T10:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T11:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T12:00:00.000Z,308.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T13:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T14:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T15:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T16:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T17:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T18:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T19:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T20:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T21:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T22:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-26T23:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T00:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T01:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T02:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T03:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T04:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T05:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T06:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T07:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T08:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T09:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T10:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T11:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T12:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T13:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T14:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T15:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T16:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T17:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T18:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T19:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T20:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T21:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T22:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-27T23:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T00:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T01:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T02:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T03:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T04:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T05:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T06:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T07:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T08:00:00.000Z,308.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T09:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T10:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T11:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T12:00:00.000Z,308.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T13:00:00.000Z,308.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T14:00:00.000Z,309.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T15:00:00.000Z,309.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T16:00:00.000Z,309.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T17:00:00.000Z,309.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T18:00:00.000Z,309.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T19:00:00.000Z,309.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T20:00:00.000Z,309.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T21:00:00.000Z,309.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T22:00:00.000Z,309.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-28T23:00:00.000Z,309.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T00:00:00.000Z,309.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T01:00:00.000Z,310.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T02:00:00.000Z,310.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T03:00:00.000Z,310.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T04:00:00.000Z,310.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T05:00:00.000Z,310.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T06:00:00.000Z,310.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T07:00:00.000Z,311.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T08:00:00.000Z,311.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T09:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T10:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T11:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T12:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T13:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T14:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T15:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T16:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T17:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T18:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T19:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T20:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T21:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T22:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-29T23:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T00:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T01:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T02:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T03:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T04:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T05:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T06:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T07:00:00.000Z,312.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T08:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T09:00:00.000Z,312.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T10:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T11:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T12:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T13:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T14:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T15:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T16:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T17:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T18:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T19:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T20:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T21:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T22:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-30T23:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T00:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T01:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T02:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T03:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T04:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T05:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T06:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T07:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T08:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T09:00:00.000Z,312.9,PT0H,PT1H,0,C,2,2
sn4780:0,2016-08-31T10:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T11:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T12:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T13:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T14:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T15:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T16:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T17:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T18:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T19:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T20:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T21:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T22:00:00.000Z,312.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-31T23:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T00:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T01:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T02:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T03:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T04:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T05:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T06:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T07:00:00.000Z,313.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T08:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T09:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T10:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T11:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T12:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T13:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T14:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T15:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T16:00:00.000Z,312.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T17:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T18:00:00.000Z,312.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-09-01T19:00:00.000Z,312.7,PT0H,PT1H,0,C,2,0
